origin,dest,count
18089,17031,82.2819484893678
55055,55055,82.08757952607753
51650,51650,81.99192002098444
6081,6075,81.96462215944727
48061,48215,81.87111089957186
36047,36061,81.64414531889011
5143,5007,81.44137430230312
36059,36081,81.10227521892331
37183,37063,80.89709065095498
42101,42045,80.77125251853725
26093,26125,80.70855229703419
39141,39141,80.62471273531581
13247,13217,80.50795270799897
42017,42101,80.46939633943822
48355,48409,80.32655221574079
33015,33015,80.21360471462374
13051,13103,80.03221445032345
28081,28081,79.97602643216395
42003,42129,79.8383405315721
51041,51760,79.68044726823507
27037,27123,79.6278932550094
1115,1121,79.59461516394764
36061,34017,79.37387567237103
18043,18019,79.10113189592171
37135,37135,79.07701161747029
48113,48257,79.03503376761455
49045,49045,78.86977568865483
37027,37027,78.61463166296689
32003,6071,78.51200571909402
17031,18089,78.16752782758819
34029,34025,78.14965620415906
29095,20091,78.00547186852108
25021,25005,77.70967416766919
6087,6087,77.56606159542217
6099,6077,77.50103441933955
26005,26005,77.44094975860952
8005,8031,77.34398924064047
18127,18089,77.31770526722279
55035,55035,77.1607027204003
29099,29189,77.04707199845485
9003,9013,77.02423319107231
13123,13123,76.96457220056111
39049,39159,76.67993223727682
13045,13045,76.60192101158543
24043,42055,76.55494888546724
8035,8059,76.3949599128343
27003,27053,76.24284152813105
48367,48363,76.12134891996331
13117,13121,76.01343769230066
48175,48175,75.78825880532655
49057,49057,75.76614420614982
51550,51810,75.27145274282023
13063,13121,75.24264004308755
42101,42017,74.74980870108445
21111,18019,74.72186978986295
34021,34005,74.55512458525794
22015,22015,74.35285520978316
29031,29201,74.11706556054975
40109,40017,74.10629311337244
21037,21037,73.86363825890598
48181,48181,73.86051571466339
6023,6023,73.8037674603627
48113,48397,73.78401445927702
13089,13089,73.76260838790594
32003,6065,73.75973059814659
42045,42091,73.75182150033501
18097,18059,73.72883330168527
28073,28067,73.69620468701333
36059,36103,73.68529324807511
6013,6001,73.39358268422673
29183,29113,73.34831045749148
13245,13073,73.32798783267556
51770,51161,73.26969425657613
45019,45035,73.25216378209211
37081,37067,73.14616034315371
25021,25025,73.12476743172387
39165,39061,72.97986287219193
48215,48061,72.88672813634669
36061,36085,72.83585412132314
6065,6073,72.7686485274791
47157,47047,72.74646691579726
12097,12095,72.65188606005674
20091,20045,72.46269068546074
13077,13113,71.69990212421331
5007,5143,71.38055685492391
42101,34007,71.22084777528217
13135,13089,71.05679249157778
6067,6017,70.94935659955935
51650,51700,70.929985927571
45041,45031,70.85327985049469
13113,13063,70.59976473453929
6001,6085,70.57199561328196
51179,51179,70.44888665611226
48071,48291,70.30276487590977
29047,29047,70.01804817433654
