origin,dest,count
29023,29023,44.71372286461386
4027,4027,44.33918736265418
1055,1055,44.31956998883627
53061,53033,44.22781630161542
13045,13045,44.185576449165595
47071,47071,44.165689627625284
42095,42095,43.98090909821599
26035,26035,43.96294950723832
48265,48265,43.82619773640135
6057,6057,43.821637934796
6065,6059,43.67812556537623
17097,17031,43.614002944583845
51810,51550,43.59745622968501
51700,51700,43.52565898322413
18081,18097,43.52231092637278
28087,28087,43.498121819440335
34023,34035,43.418340580654466
10005,10005,43.22451988757525
9009,9001,43.15743954883317
18081,18081,43.15711094413763
37027,37027,42.91544392151477
55059,55059,42.83761766896415
34013,34003,42.7836345735736
36059,36047,42.77364387050584
35025,35025,42.700082531223
6081,6001,42.47728868154823
54003,54003,42.24014040185673
25005,25023,42.22207686489769
25021,25025,42.180613788813204
34025,34029,42.131350226777066
47037,47147,42.08306065793916
48439,48121,41.99428959050765
45079,45063,41.89244947614603
20045,20045,41.89186105771196
56033,56033,41.79179066776282
36087,34003,41.73431269150021
24045,24045,41.71288664068298
47037,47189,41.700304242189596
37133,37133,41.65494019374664
12095,12069,41.63612412982032
34017,34003,41.53443003730444
37167,37167,41.51511703149421
37081,37057,41.46106485411698
29095,29037,41.43615150740747
6067,6061,41.40176309376789
40051,40051,41.3874165078799
27109,27109,41.246204333827684
48099,48099,40.997883614396414
29165,29047,40.85116134673933
51161,51161,40.83185142584664
40119,40109,40.82918349071523
47021,47037,40.77526435327465
18037,18037,40.75409970511329
34021,34005,40.66784718158858
47065,13047,40.621244475024675
18097,18063,40.580336555134465
12099,12011,40.504606645322376
6037,6073,40.495543075676295
40119,40143,40.489788781731725
51630,51177,40.47885618163072
44007,44003,40.422631445392156
51720,51195,40.354976257901455
18063,18063,40.24814012060347
55133,55131,40.21715920290902
51003,51003,40.14854427765693
34029,34025,40.07620397260567
54061,54061,40.04890515165661
53027,53027,39.893948166283906
48167,48201,39.85772555643649
40027,40027,39.807128300021155
42013,42013,39.78087273981246
25009,25017,39.74904775816229
49035,49049,39.696050333205136
26139,26139,39.611111829329865
42091,42045,39.59641533112069
36061,17031,39.542559798694796
48113,48257,39.53982083926004
1033,1033,39.41930874941663
36001,36091,39.35600301122749
19049,19049,39.2280429454269
34013,34017,39.09420491832702
36081,36103,39.08605257322946
34003,36061,38.895967484220414
37107,37107,38.832951710774644
13067,13057,38.7983105601294
45045,45077,38.67218155470662
49035,49011,38.61881694560119
45085,45085,38.484742282816285
9001,36079,38.466186728986074
35001,35043,38.40228348062058
26045,26045,38.39369480219006
30013,30013,38.35187038240599
36047,36059,38.18558218811024
51059,51013,38.1693062252946
48201,48291,38.146909943418976
18163,18173,38.0480530733462
22055,22097,37.696419794385754
39081,39081,37.6036998539488
29221,29221,37.598777005846685
39157,39157,37.58841989173774
38035,38035,37.52045044086771
17099,17099,37.40015220307417
16001,16027,37.24563006002701
53067,53067,37.07906105684279
39049,39089,37.073473353288456
24033,11001,37.061900954632705
12101,12101,36.97524343882853
37157,37157,36.973450706081856
12081,12115,36.91454155508683
34021,34023,36.86666787912488
26121,26121,36.71736775957676
6067,6017,36.71526781192963
18057,18097,36.71276125495185
22055,22113,36.69394007845233
12061,12061,36.55534830170625
2090,2090,36.5511993845634
34035,34023,36.480291405843225
36061,34031,36.476944269649756
36015,36015,36.449364392959595
31145,31145,36.33619164301907
48215,48061,36.249621223402976
42101,42017,36.14153041422915
39035,39103,36.03617070307152
48277,48277,36.016407910263084
37183,37063,35.968357219956005
47093,47001,35.94808328411944
28113,28113,35.90916498182565
12021,12071,35.90653355011831
51800,51800,35.86110990204804
13245,45003,35.829443255387346
19193,19193,35.796850482650235
4025,4025,35.63576412344378
26077,26159,35.610795029757696
36001,36093,35.437689387854924
13175,13175,35.29125074822673
6045,6045,35.25774676485776
47157,47047,35.21987278121337
21019,21019,35.19913671646216
12117,12127,35.14077549027033
1015,1121,35.10624104188612
12057,12105,34.97197519410927
20001,20001,34.935774582460816
26161,26163,34.84666868125423
1089,1103,34.82496562114767
39003,39003,34.70434504557622
45047,45047,34.6904270500605
41043,41043,34.685398425251215
27123,27053,34.62292775368537
26115,26115,34.59054293568969
6085,6081,34.579578299427574
16055,16055,34.547344795498084
19163,17161,34.47780576155537
34031,34027,34.465877959077446
42063,42129,34.43052415053797
39025,39025,34.42931394488112
17143,17179,34.37354410367721
34023,34039,34.285582283811024
34027,34037,34.2225915827837
44003,44003,34.20751789810556
48113,48139,34.2003994039655
34003,36087,34.148005568502676
1073,1125,34.14478891278457
24017,24033,34.13283626205038
25005,25021,34.06340306286492
41047,41053,34.00088811451919
17089,17043,33.65248959273645
35015,35015,33.60869118792948
21199,21199,33.539116797630804
13255,13255,33.517565920114414
18043,18043,33.455794837335574
8001,8014,33.41926287281833
36061,12011,33.25610770115941
28047,28059,33.17707578003773
39153,39103,33.00571934231652
34041,34027,32.93711517492517
27163,27163,32.78546384309013
37081,37067,32.756459799758765
48139,48139,32.741463550195355
8013,8013,32.686539811252544
19061,19061,32.650049757269784
18097,18011,32.635239683125484
28011,28011,32.483819358048265
55087,55139,32.416183390128005
22057,22057,32.261402006621125
48213,48213,32.149005090310446
45019,45035,32.14717980418416
37035,37027,32.125302146508304
39045,39045,32.00122168132989
18097,18059,31.98152918099816
40151,40151,31.963841850061
18173,18173,31.95717881067242
1073,1009,31.951635116972238
24031,11001,31.94133313227513
25027,25017,31.767674179762746
47157,47167,31.73749548185253
29095,20209,31.70353539904761
26025,26025,31.66891750246777
39155,39099,31.481212176351466
36061,36087,31.47106574753825
24031,24033,31.453057976112962
13303,13303,31.434830607725978
27123,27163,31.419329312532035
36119,36079,31.39618406000028
6073,6037,31.2454662234522
16005,16005,31.204511953993496
17089,17031,31.132259094602
13073,13073,31.123618051155386
37035,37023,31.11373854412967
34017,36061,31.09967175207032
34003,34027,31.017253388269587
47093,47009,30.951360396568784
48251,48251,30.94191824233557
51093,51093,30.90130395734735
51760,51041,30.83766507405868
34039,34027,30.716806085765626
25025,25009,30.6217601510018
36061,34035,30.617350030589005
22051,22103,30.594921234380113
36047,36005,30.58800703381907
47043,47043,30.548856321997338
21155,21155,30.505157427505804
13223,13067,30.259550999654717
37021,37089,30.2025664091559
34027,34013,30.170318674187776
40071,40071,30.161667017716784
21121,21121,30.14273938608205
6001,6081,30.083438334237357
44007,25005,30.0566404775457
39151,39153,30.03628765613862
31153,31153,30.027824288607174
18163,18129,29.981162313881732
18005,18005,29.950918992782487
51059,11001,29.941382536279782
6071,6059,29.925677385553545
22051,22089,29.910435483558913
28049,28121,29.846335837076644
22055,22045,29.81979345490879
37183,37069,29.81775228326895
17179,17179,29.76150503041637
