origin,dest,count
22015,22119,32.87803278270757
32003,17167,32.783952728332395
24033,24005,32.77676927473944
12057,12031,32.7709670354088
32003,19049,32.67751132337027
34025,34025,32.62915023681147
53027,53027,32.618443042336715
36029,36013,32.55493948553331
32003,25023,32.54445956716763
32003,38101,32.33157675724339
18089,17197,32.27843175153552
40023,40089,32.240927852278524
32003,37067,32.22513535228127
36081,36005,32.13254042499828
32003,12033,32.11869394731915
32003,49043,31.985642191116508
32003,18081,31.959031839875976
18029,39061,31.94899060537093
32003,36067,31.93242148863545
32031,6017,31.92604940443994
17091,17091,31.88816530984561
45013,45013,31.785065091351395
40079,5083,31.784418466525054
32003,17143,31.77275938119227
40039,40039,31.76385692801324
26047,26047,31.600745933161818
12011,12111,31.586634016688706
6097,6075,31.55027051311137
17163,29189,31.53771860907452
32003,12073,31.373604112584324
4013,4019,31.367829394790768
32003,12019,31.32038341010327
32003,34021,31.240552356381677
12021,12021,31.23051421404081
18163,21059,31.203170872107684
32003,13139,31.16072130266009
32003,48451,31.16072130266009
34001,36087,31.11892931059293
32003,45083,31.027669546457442
41041,41047,30.948998272708604
37081,37183,30.947950875380386
12095,12105,30.930225083670912
32003,22017,30.734955682811613
29189,17163,30.723936916933503
32003,25005,30.70834533157109
17031,17111,30.70149736283768
39061,39165,30.6389194903726
6113,6013,30.625205227360425
6085,6001,30.53512156965221
40079,40061,30.493680660777844
12091,12131,30.457137160231763
28045,28109,30.45420159827136
17161,17161,30.404958470027605
32003,47189,30.362410765444203
32003,19103,30.362410765444203
6111,6111,30.3233226867636
32003,51087,30.255969360482087
32003,19163,30.255969360482087
30081,30081,30.227365133774423
6113,6085,30.197584291947585
42089,34027,30.194190229148564
32003,19013,30.176138306760496
32007,16083,30.17121980377764
32003,41043,30.149527955519968
26021,18091,30.13594522853825
32003,17113,30.096307253038912
12057,12017,30.001178896295066
36093,36091,29.992700331062668
32003,30031,29.989865848076796
32003,55059,29.989865848076796
26011,26017,29.94326611259725
22019,22055,29.915290328874026
22041,22041,29.9120195536215
32003,51013,29.856814091874146
32005,6077,29.84107353866271
